"x"
"1" "<U+4F5C><U+8005>happpy0421 (Tommy)<U+770B><U+677F>Stock<U+6A19><U+984C><U+5BCC><U+90A6>e<U+9EDE><U+901A><U+4E0B><U+55AE><U+8EDF><U+9AD4><U+7684><U+64CD><U+4F5C><U+9806><U+66A2><U+5EA6><U+6642><U+9593>Mon Jul  9 21:19:29 2018
<U+203B> <U+767C><U+4FE1><U+7AD9>: <U+6279><U+8E22><U+8E22><U+5BE6><U+696D><U+574A>(ptt.cc), <U+4F86><U+81EA>: 220.134.40.128
<U+203B> <U+6587><U+7AE0><U+7DB2><U+5740>: https://www.ptt.cc/bbs/Stock/M.1531147083.A.39B.html
<U+5653> ethan0419: <U+4F60><U+70BA><U+4EC0><U+9EBC><U+4E0D><U+7B49><U+5230>3955<U+518D><U+554F><U+5462>? 07/09 22:39
<U+2192> limitup: <U+5E38><U+5E38><U+6709><U+65B0><U+805E><U+554A> <U+6C92><U+5831><U+7684><U+66F4><U+591A> 07/09 22:39
<U+63A8> y1896547: https://youtu.be/FE1_hwDu3cw 07/09 22:40
<U+2192> heavensun: <U+53F0><U+7063><U+4E0D><U+5C11><U+7092><U+80A1><U+7092><U+623F>  <U+5931><U+6557><U+81EA><U+6BBA><U+7684> 07/09 22:41
<U+5653> kyotaoyuan: ?????????? 07/09 22:46
<U+63A8> richshen: <U+597D><U+5566> <U+6211><U+77E5><U+9053><U+4F60><U+5728><U+770B>64<U+53F0><U+5566> 07/09 22:51
<U+5653> O87: <U+98A8><U+83EF> 07/09 22:55
<U+63A8> echw: <U+4F60><U+53EF><U+4EE5><U+81EA><U+5DF1><U+9AD4><U+9A57> 07/09 23:01
<U+63A8> leotompp: <U+6709><U+4E00><U+96C6><U+6574><U+6392><U+5927><U+6A13><U+7684>~<U+5D29><U+4E86>~~<U+9084><U+6709><U+8DDF><U+8272><U+9B3C><U+8DDF><U+670B><U+53CB><U+8001><U+5A46><U+90A3><U+96C6><U+8B9A> 07/09 23:04
<U+63A8> aquafreshass: <U+6A13><U+4E0A><U+90A3><U+4E0D><U+5C31><U+662F><U+7ACA><U+807D><U+98A8><U+96F2>3<U+55CE>... 07/09 23:22
<U+63A8> Petrovsky: <U+6700><U+8FD1><U+90FD><U+662F><U+7092><U+623F><U+6158><U+8CE0> <U+81EA><U+76E1> 07/09 23:23
<U+63A8> geminitw: <U+8CA8><U+6E90><U+6B78><U+908A> 07/09 23:45
<U+63A8> cijkean: <U+98A8><U+83EF><U+570B><U+969B> 07/10 00:17
<U+2192> breakace10: <U+554F><U+4E00><U+4E0B><U+8001><U+95C6><U+7684><U+53F8><U+6A5F> 07/10 00:45
<U+63A8> pizza5252: <U+60C5><U+7BC0><U+88E1><U+662F><U+5167><U+7DDA><U+4EA4><U+6613><U+68AD><U+54C8><U+88AB><U+51FA><U+8CA8> <U+4EBA><U+6027> 07/10 01:15
<U+2192> dickey2: <U+6EAB><U+6C34><U+716E><U+9752><U+86D9> 07/10 08:53
<U+63A8> sophieo: <U+4E0B><U+53BB> 07/10 09:27
"
"32" NA
"33" NA
"34" "<U+4F5C><U+8005>yungszu ( )<U+770B><U+677F>Stock<U+6A19><U+984C>[<U+65B0><U+805E>] 2413<U+74B0><U+79D1>5<U+6708>EPS 0.13<U+6642><U+9593>Mon Jul  9 22:40:01 2018
1.<U+539F><U+6587><U+9023><U+7D50>:
http://mops.twse.com.tw/mops/web/t05sr01_1
2.<U+539F><U+6587><U+5167><U+5BB9>:

   <U+5373><U+6642><U+91CD><U+5927><U+8A0A><U+606F>
<U+672C><U+8CC7><U+6599><U+7531>  (<U+4E0A><U+5E02><U+516C><U+53F8>) <U+74B0><U+79D1> <U+516C><U+53F8><U+63D0><U+4F9B>
<U+5E8F><U+865F>    2       <U+767C><U+8A00><U+65E5><U+671F>        107/07/09       <U+767C><U+8A00><U+6642><U+9593>        16:04:58
<U+767C><U+8A00><U+4EBA>  <U+856D><U+4E16><U+96C4>  <U+767C><U+8A00><U+4EBA><U+8077><U+7A31>      <U+7BA1><U+7406><U+90E8><U+7D93><U+7406>      <U+767C><U+8A00><U+4EBA><U+96FB><U+8A71>      04-23590096-1200
<U+4E3B><U+65E8>    <U+56E0><U+672C><U+516C><U+53F8><U+6709><U+50F9><U+8B49><U+5238><U+65BC><U+96C6><U+4E2D><U+4EA4><U+6613><U+5DFF><U+5834><U+9054><U+516C><U+5E03><U+6CE8><U+610F><U+4EA4><U+6613><U+8CC7><U+8A0A><U+6A19><U+6E96>, <U+6545><U+516C><U+5E03><U+76F8><U+95DC><U+8CA1><U+52D9><U+696D><U+52D9>
<U+7B49><U+91CD><U+5927><U+8A0A><U+606F>,<U+4EE5><U+5229><U+6295><U+8CC7><U+4EBA><U+5340><U+5225><U+77AD><U+89E3><U+3002>
<U+7B26><U+5408><U+689D><U+6B3E>        <U+7B2C>      51      <U+6B3E>      <U+4E8B><U+5BE6><U+767C><U+751F><U+65E5>      107/07/09
<U+8AAA><U+660E>
1.<U+4E8B><U+5BE6><U+767C><U+751F><U+65E5>:107/07/09
2.<U+767C><U+751F><U+7DE3><U+7531>:<U+4F9D><U+53F0><U+7063><U+8B49><U+5238><U+4EA4><U+6613><U+6240><U+901A><U+77E5><U+8FA6><U+7406><U+3002>
3.<U+8CA1><U+52D9><U+696D><U+52D9><U+8CC7><U+8A0A>:
<U+672C><U+516C><U+53F8><U+5408><U+4F75><U+8CA1><U+52D9><U+8CC7><U+8A0A>:
<U+671F> <U+9593>     <U+6700><U+8FD1><U+4E00><U+6708>    <U+8207><U+53BB><U+5E74><U+540C><U+671F>    <U+6700><U+8FD1><U+4E00><U+5B63>   <U+8207><U+53BB><U+5E74><U+540C><U+671F>    <U+6700><U+8FD1><U+56DB><U+5B63><U+7D2F><U+8A08>
          (107<U+5E74>5<U+6708>)     <U+589E> <U+6E1B> %  (107<U+5E74><U+7B2C>1<U+5B63>)    <U+589E> <U+6E1B> %    106<U+5E74><U+7B2C>2<U+5B63><U+81F3>
                                                             107<U+5E74><U+7B2C>1<U+5B63>
<U+79D1> <U+76EE> (IFRS<U+5408><U+4F75><U+81EA><U+7D50><U+6578>)     (IFRS<U+5408><U+4F75><U+6838><U+95B1><U+6578>)         (IFRS<U+5408><U+4F75><U+6838><U+95B1><U+6578>)
======= =============== ======== =============== ========= ==============
<U+71DF><U+696D><U+6536><U+5165>      313      16.79%         923        3.24%        3,622
(<U+767E><U+842C>)
<U+7A05><U+524D><U+6DE8><U+5229>        22     181.48%         -39       51.85%          -77
(<U+767E><U+842C>)
<U+672C><U+671F><U+6DE8><U+5229>        16     159.26%         -20       75.61%         -230
(<U+767E><U+842C>)
<U+6BCF><U+80A1><U+76C8><U+9918>      0.13     161.90%       -0.15       76.92%        -0.48
(<U+5143>)
<U+672C><U+516C><U+53F8><U+71DF><U+904B><U+4E00><U+5207><U+6B63><U+5E38>,<U+516C><U+53F8><U+65BC><U+96C6><U+4E2D><U+4EA4><U+6613><U+5E02><U+5834><U+80A1><U+7968><U+50F9><U+683C><U+8B8A><U+52D5><U+4FC2><U+7531><U+5E02><U+5834><U+81EA><U+7531><U+4EA4><U+6613><U+6A5F><U+5236><U+6240><U+6C7A>
<U+5B9A>,<U+8207><U+672C><U+516C><U+53F8><U+4E26><U+7121><U+95DC><U+806F><U+3002>
4.<U+6709><U+7121><U+300C><U+81FA><U+7063><U+8B49><U+5238><U+4EA4><U+6613><U+6240><U+80A1><U+4EFD><U+6709><U+9650><U+516C><U+53F8><U+5C0D><U+6709><U+50F9><U+8B49><U+5238><U+4E0A><U+5E02><U+516C><U+53F8><U+91CD><U+5927><U+8A0A><U+606F><U+4E4B><U+67E5><U+8B49><U+66A8><U+516C><U+958B><U+8655><U+7406>
  <U+7A0B><U+5E8F><U+300D><U+7B2C>4<U+689D><U+6240><U+5217><U+91CD><U+5927><U+8A0A><U+606F><U+4E4B><U+60C5><U+4E8B>(<U+5982><U+300C><U+6709><U+300D>,<U+8ACB><U+8AAA><U+660E>):<U+7121><U+3002>
5.<U+6709><U+7121><U+300C><U+81FA><U+7063><U+8B49><U+5238><U+4EA4><U+6613><U+6240><U+80A1><U+4EFD><U+6709><U+9650><U+516C><U+53F8><U+5C0D><U+6709><U+50F9><U+8B49><U+5238><U+4E0A><U+5E02><U+516C><U+53F8><U+91CD><U+5927><U+8A0A><U+606F><U+4E4B><U+67E5><U+8B49><U+66A8><U+516C><U+958B><U+8655><U+7406>
  <U+7A0B><U+5E8F><U+300D><U+7B2C>11<U+689D><U+6240><U+5217><U+91CD><U+5927><U+8A0A><U+606F><U+8AAA><U+660E><U+8A18><U+8005><U+6703><U+4E4B><U+60C5><U+4E8B>:<U+7121><U+3002>
6.<U+5176><U+4ED6><U+61C9><U+6558><U+660E><U+4E8B><U+9805>:<U+7121><U+3002>

<U+4EE5><U+4E0A><U+8CC7><U+6599><U+5747><U+7531><U+5404><U+516C><U+53F8><U+4F9D><U+767C><U+8A00><U+7576><U+6642><U+6240><U+5C6C><U+5E02><U+5834><U+5225><U+4E4B><U+898F><U+5B9A><U+7533><U+5831><U+5F8C>,<U+7531><U+672C><U+7CFB><U+7D71><U+5C0D><U+5916><U+516C><U+4F48>,<U+8CC7><U+6599><U+5982><U+6709>
<U+865B><U+507D><U+4E0D><U+5BE6>,<U+5747><U+7531><U+8A72><U+516C><U+53F8><U+8CA0><U+8CAC>.


3.<U+5FC3><U+5F97>/<U+8A55><U+8AD6>:
<U+4E4B><U+524D><U+56E0><U+70BA><U+6F32><U+592A><U+591A>,<U+88AB><U+8981><U+6C42><U+81EA><U+7D50>4<U+6708>EPS 0.17,<U+8F49><U+8667><U+70BA><U+76C8>,<U+7E7C><U+7E8C><U+6F32><U+3002>
<U+5F8C><U+4F86><U+4E0D><U+77E5><U+9053><U+70BA><U+4EC0><U+9EBC><U+5927><U+8DCC><U+56DE><U+8D77><U+6F32><U+7684><U+4F4D><U+7F6E><U+3002><U+8DCC><U+592A><U+591A><U+800C><U+88AB><U+8981><U+6C42><U+81EA><U+7D50><U+3002>
<U+540C><U+6A23><U+662F><U+6709><U+7372><U+5229>,<U+4E0D><U+77E5><U+5E02><U+5834><U+6703><U+600E><U+9EBC><U+770B><U+FF1F><U+96E3><U+9053><U+8F49><U+76C8><U+662F><U+56E0><U+70BA><U+696D><U+5916><U+FF1F>

--
<U+203B> <U+767C><U+4FE1><U+7AD9>: <U+6279><U+8E22><U+8E22><U+5BE6><U+696D><U+574A>(ptt.cc), <U+4F86><U+81EA>: 223.140.168.252
<U+203B> <U+6587><U+7AE0><U+7DB2><U+5740>: https://www.ptt.cc/bbs/Stock/M.1531147203.A.CE2.html
<U+63A8> oover: <U+9019><U+6A94><U+5F88><U+5996>,<U+600E><U+9EBC><U+4E0A><U+53BB><U+5C31><U+600E><U+9EBC><U+4E0B><U+4F86>~ 07/09 22:55
<U+2192> rockon15: <U+53D4><U+53D4><U+51FA><U+8CA8><U+800C><U+5DF2> 07/09 23:06
<U+63A8> sos9530470: <U+9019><U+6A94><U+4E0D><U+662F><U+6E6F><U+9806><U+9B41><U+4E4B><U+524D><U+6BCF><U+5929><U+8B1B><U+7684><U+80A1><U+7968><U+55CE>? 07/09 23:06
<U+63A8> meoumeou: <U+7406><U+6027><U+5206><U+6790>,<U+7A7A><U+4E86><U+7260>,<U+7D50><U+679C><U+6158><U+8CE0>50<U+5E7E>%,<U+73FE><U+5728><U+8DCC><U+6BD4><U+6211><U+7A7A><U+9EDE><U+9084><U+4F4E> 07/09 23:20
<U+2192> meoumeou: ,<U+6C23><U+6B7B><U+4EBA> 07/09 23:20
<U+2192> yungszu: <U+600E><U+6703><U+60F3><U+53BB><U+7A7A><U+4ED6>? 07/09 23:42
<U+63A8> simple721: <U+51F1><U+57FA><U+4E2D><U+6E2F> 07/09 23:59
<U+2192> zxcv458162: <U+4E2D><U+570B><U+623F><U+7522><U+6709><U+95DC> <U+FF1F> 07/10 00:01
<U+63A8> sos9530470: <U+6E6F><U+9806><U+9B41><U+7684><U+63DA><U+83EF><U+4E0B><U+5E02><U+3001><U+548C><U+65FA><U+5D29><U+76E4><U+3001><U+74B0><U+79D1><U+8DCC><U+6210><U+9019><U+6A23> <U+771F><U+4F69><U+670D> 07/10 01:21
<U+5653> pallmall8888: <U+5ABD><U+7684> <U+8CE3><U+6389><U+53C8><U+958B><U+59CB><U+6F32> 07/10 14:56
"
"35" NA
"36" NA
"37" "<U+4F5C><U+8005>jerrylin (<U+5634><U+7832><U+7121><U+8996>)<U+770B><U+677F>Stock<U+6A19><U+984C>[<U+65B0><U+805E>] <U+634D><U+885B><U+8A18><U+61B6><U+9AD4><U+9AD8><U+6BDB><U+5229><U+FF1F><U+50B3>SK<U+6D77><U+529B><U+58EB><U+5361><U+4F4D>AI<U+3001><U+589E><U+6642><U+9593>Mon Jul  9 22:45:37 2018
1.<U+539F><U+6587><U+9023><U+7D50>:
https://bit.ly/2KH0sDA

2.<U+539F><U+6587><U+5167><U+5BB9>:
<U+634D><U+885B><U+8A18><U+61B6><U+9AD4><U+9AD8><U+6BDB><U+5229><U+FF1F><U+50B3>SK<U+6D77><U+529B><U+58EB><U+5361><U+4F4D>AI<U+3001><U+589E><U+7522>HBM

2018/07/09 09:25 Moneydj<U+7406><U+8CA1><U+7DB2>

MoneyDJ<U+65B0><U+805E> 2018-07-09 09:25:37 <U+8A18><U+8005> <U+9673><U+82D3> <U+5831><U+5C0E>

<U+8A18><U+61B6><U+9AD4><U+696D><U+7D93><U+6B77><U+5927><U+591A><U+982D><U+7684><U+725B><U+5E02><U+4E4B><U+5F8C>,<U+662F><U+5426><U+5373><U+5C07><U+56DE><U+6A94>,<U+5404><U+65B9><U+722D><U+8FAF><U+4E0D><U+4F11><U+3002><U+97D3><U+5EE0>SK<U+6D77><U+529B><U+58EB><U+52A0><U+5FEB><U+8173><U+6B65>
<U+589E><U+7522><U+9AD8><U+983B><U+5BEC><U+8A18><U+61B6><U+9AD4>(HBM),<U+671F><U+76FC><U+80FD><U+4EE5><U+6280><U+8853><U+62C9><U+958B><U+548C><U+5C0D><U+624B><U+7684><U+5DEE><U+8DDD>,<U+7DAD><U+6301><U+9AD8><U+6BDB><U+5229><U+3002>

BusinessKorea 6<U+65E5><U+5831><U+5C0E>,<U+4E2D><U+570B><U+5927><U+529B><U+767C><U+5C55><U+534A><U+5C0E><U+9AD4>,<U+5404><U+754C><U+6182><U+616E><U+8A18><U+61B6><U+9AD4><U+672A><U+4F86><U+5C07><U+9677><U+5165><U+4F9B><U+7D66><U+904E><U+76DB><U+3002>
SK<U+6D77><U+529B><U+58EB><U+672A><U+96E8><U+7DA2><U+7E46>,<U+8F49><U+5411><U+767C><U+5C55>HBM,<U+6B64><U+7A2E><U+6676><U+7247><U+53EF><U+7528><U+65BC><U+4EBA><U+5DE5><U+667A><U+6167>(AI)<U+52A0><U+901F><U+5668><U+548C><U+4F3A><U+670D><U+5668>,<U+9032><U+5165>
<U+9580><U+6ABB><U+8F03><U+9AD8><U+3001><U+50F9><U+683C><U+4E5F><U+9AD8><U+65BC><U+4E00><U+822C><U+901A><U+7528><U+578B><U+6676><U+7247><U+3002>

<U+696D><U+754C><U+6D88><U+606F><U+7A31>,SK<U+6D77><U+529B><U+58EB><U+5DF2><U+7D93><U+4F9B><U+61C9>HBM<U+7D66><U+95DC><U+4FC2><U+4F01><U+696D>SK Telecom<U+958B><U+767C><U+7684>AI<U+63A8><U+8AD6><U+52A0><U+901F><U+5668><U+300C>AIX<U+300D><U+3002>
<U+548C><U+820A><U+6B3E><U+76F8><U+6BD4>,AIX<U+4E0D><U+7528><U+589E><U+52A0><U+4F3A><U+670D><U+5668>,<U+6548><U+80FD><U+5C31><U+63D0><U+9AD8><U+4E94><U+500D>;<U+800C><U+4E14><U+548C><U+4F7F><U+7528>GPU<U+7684>AI<U+89E3><U+6C7A><U+65B9><U+6848><U+76F8><U+6BD4>,
AIX<U+80FD><U+6E90><U+6548><U+76CA><U+63D0><U+9AD8>16<U+500D>,<U+80FD><U+5920><U+66FF><U+6578><U+64DA><U+4E2D><U+5FC3><U+7701><U+4E0B><U+5927><U+7B46><U+91D1><U+9322><U+3002>

SK<U+6D77><U+529B><U+58EB><U+5728><U+751F><U+7522>HBM<U+65B9><U+9762><U+7D93><U+9A57><U+591A>,<U+8A72><U+516C><U+53F8><U+548C><U+8D85><U+5FAE>(AMD)<U+7387><U+5148><U+7814><U+767C><U+51FA>HBM<U+3002>

3.<U+5FC3><U+5F97>/<U+8A55><U+8AD6>:
<U+6240><U+4EE5>dram<U+8DDF>NAND<U+8981><U+904E><U+6642><U+4E86><U+55CE>??

--
<U+83AB><U+6B3A><U+5C11><U+5E74><U+7AAE>, <U+83AB><U+6B3A><U+4E2D><U+5E74><U+7AAE>, <U+83AB><U+6B3A><U+8001><U+5E74><U+7AAE>,

<U+6700><U+5F8C><U+4F86><U+53E5><U+4EBA><U+6B7B><U+70BA><U+5927><U+5165><U+571F><U+70BA><U+5B89>, <U+4F60><U+9019><U+8F29><U+5B50><U+4E5F><U+5C31><U+9019><U+6A23><U+4E86>.

--
<U+203B> <U+767C><U+4FE1><U+7AD9>: <U+6279><U+8E22><U+8E22><U+5BE6><U+696D><U+574A>(ptt.cc), <U+4F86><U+81EA>: 125.230.103.49
<U+203B> <U+6587><U+7AE0><U+7DB2><U+5740>: https://www.ptt.cc/bbs/Stock/M.1531147541.A.B34.html
<U+2192> CalmDownBoy: <U+8DDF>GDDR<U+6BD4><U+8F03><U+6709><U+95DC><U+5427>... 07/09 22:48
<U+2192> ohyouwin: 5289<U+4F55><U+6642><U+6B62><U+8DCC>... 07/10 00:58
<U+2192> kuma660224: <U+90A3><U+6210><U+672C><U+9AD8><U+53EA><U+53D6><U+4EE3><U+9AD8><U+7AEF>GDDR 07/10 09:07
"
"38" NA
"39" NA
"40" "<U+4F5C><U+8005>pigpigpig000 (Peter)<U+770B><U+677F>Stock<U+6A19><U+984C>[<U+5176><U+4ED6>] ETF<U+7684><U+8CBB><U+7528><U+6642><U+9593>Mon Jul  9 22:46:49 2018
<U+6211><U+770B>ETF<U+7684><U+6642><U+5019>

<U+5F88><U+591A><U+4EBA><U+90FD><U+8AAA><U+8981><U+6CE8><U+610F><U+7D93><U+7406><U+8CBB><U+8DDF><U+4FDD><U+7BA1><U+8CBB>

<U+53EF><U+80FD><U+6703><U+628A><U+7372><U+5229><U+5403><U+6389>

<U+4F46><U+5982><U+679C><U+6211><U+53EA><U+662F><U+628A>ETF<U+7576><U+4F5C><U+80A1><U+7968>

<U+62FF><U+4F86><U+8CB7><U+4F4E><U+8CE3><U+9AD8><U+7684><U+8A71>

<U+9084><U+9700><U+8981><U+53BB><U+6CE8><U+610F><U+7D93><U+7406><U+8CBB><U+8DDF><U+4FDD><U+7BA1><U+8CBB><U+55CE><U+FF1F>

--
<U+203B> <U+767C><U+4FE1><U+7AD9>: <U+6279><U+8E22><U+8E22><U+5BE6><U+696D><U+574A>(ptt.cc), <U+4F86><U+81EA>: 36.232.206.47
<U+203B> <U+6587><U+7AE0><U+7DB2><U+5740>: https://www.ptt.cc/bbs/Stock/M.1531147612.A.751.html
<U+63A8> roberchu: <U+5176><U+5BE6><U+7D93><U+7406><U+8CBB><U+8DDF><U+7BA1><U+7406><U+8CBB><U+6839><U+672C><U+6C92><U+591A><U+5C11>XD <U+6211><U+8CB7><U+7684><U+7E3D><U+5171><U+52A0><U+8D77><U+4F86><U+5C31>0.0 07/09 22:48
<U+2192> roberchu: 4%...100<U+842C>1<U+5E74><U+53EA><U+8981><U+7E73>400<U+5143>...<U+90FD><U+6BD4><U+4F60><U+64CD><U+4F5C><U+4F86><U+64CD><U+4F5C><U+53BB><U+624B><U+7E8C><U+8CBB> 07/09 22:48
<U+2192> roberchu: <U+4F4E>XD  <U+53EA><U+662F><U+4ED6><U+662F><U+6BCF><U+5929><U+6263>,<U+4E26><U+4E0D><U+662F><U+8AAA><U+4E00><U+5E74><U+5F8C><U+4E00><U+6B21>,<U+53EA><U+662F><U+8CB7><U+4F4E><U+8CE3> 07/09 22:49
<U+2192> Altair: <U+4F60><U+53EA><U+662F><U+8981><U+7092><U+80A1><U+7684><U+8A71>  <U+4E0D><U+7528> 07/09 22:49
<U+2192> roberchu: <U+9AD8><U+771F><U+7684><U+80FD><U+5B8C><U+7F8E><U+6210><U+529F><U+7684><U+8A71>...<U+61C9><U+8A72><U+90FD><U+7121><U+6240><U+8B02> 07/09 22:49
<U+2192> Altair: <U+4F46><U+5982><U+679C><U+4F60><U+662F><U+8981><U+7092><U+80A1> <U+4E7E><U+8106><U+958B>IB<U+7092><U+671F><U+8CA8><U+6BD4><U+8F03><U+7701><U+9322> 07/09 22:49
<U+2192> roberchu: <U+6A13><U+4E0A><U+8AAA><U+5F97><U+592A><U+597D><U+4E86>...<U+771F><U+8981><U+8CB7><U+4F4E><U+8CE3><U+9AD8><U+73A9><U+671F><U+8CA8><U+5C31><U+597D> <U+6C92><U+5FC5><U+8981><U+4F7F><U+7528>ET 07/09 22:50
<U+2192> roberchu: F... 07/09 22:50
<U+63A8> tooth9: <U+8981><U+6295><U+6A5F><U+8CB7><U+4F4E><U+8CE3><U+9AD8><U+7684><U+8A71>ETF<U+50B3><U+592A><U+6162><U+4E86><U+5427> 07/09 23:00
<U+2192> changmary: ETF <U+53CD><U+5411><U+90FD><U+4E0D><U+9069><U+5408><U+9577><U+671F><U+6295><U+8CC7> 07/09 23:10
<U+63A8> ReDmango: <U+4F60><U+8981><U+7092><U+80A1><U+73A9>ETF<U+7684><U+610F><U+7FA9><U+662F><U+5565>... 07/09 23:29
<U+63A8> luc0919: <U+807D><U+8AAA><U+6709><U+4EBA><U+5C31><U+8CB7>etf<U+7684><U+6709><U+5DEE> 07/09 23:38
<U+2192> stefania: <U+60F3><U+7092><U+80A1><U+7D50><U+679C><U+8CB7>ETF??? <U+6691><U+5047><U+771F><U+7684><U+958B><U+59CB><U+4E86> 07/10 00:20
<U+63A8> kikidmore: <U+7092>TQQQ<U+554A> <U+5E74><U+5316><U+5831><U+916C>50~60% 07/10 00:28
<U+2192> luc0919: <U+4E0D><U+904E><U+9084><U+662F><U+6709><U+4EBA><U+6559><U+7528>0050<U+505A><U+50F9><U+5DEE><U+7684> 07/10 00:36
<U+63A8> f204137: <U+600E><U+9EBC><U+4E0D><U+80FD><U+4F5C><U+50F9><U+5DEE> <U+4EFB><U+4F55><U+5546><U+54C1><U+90FD><U+80FD><U+4F5C><U+50F9><U+5DEE> 00637L<U+4E00><U+5806><U+4EBA><U+5728><U+505A> 07/10 00:52
<U+63A8> yen0829: <U+600E><U+9EBC><U+6263><U+90FD><U+6BD4><U+57FA><U+91D1><U+7684><U+624B><U+7E8C><U+8CBB><U+4F4E><U+592A><U+591A><U+4E86> 07/10 06:40
<U+2192> waylank1234: <U+57FA><U+91D1><U+7684><U+7BA1><U+7406><U+8CBB><U+7B49><U+7B49><U+5BE6><U+5728><U+592A><U+8CB4> 07/10 07:42
<U+63A8> aaaazzzz: <U+6211><U+8CB7>00665L<U+5BCC><U+90A6><U+6052><U+751F><U+570B><U+4F01><U+6B63>2<U+9019><U+6A94>,<U+4ECA><U+5929>H<U+80A1><U+90FD><U+6F32>1<U+767E><U+591A>,<U+50F9><U+683C> 07/10 10:30
<U+2192> aaaazzzz: <U+4E0D><U+592A><U+8B8A><U+52D5>,<U+7136><U+5F8C><U+4E00><U+5806><U+5728><U+90A3><U+88CF><U+4E0B><U+55AE>50,100<U+5F35><U+7684>,<U+50F9><U+683C><U+63A5><U+8FD1><U+6642><U+53C8> 07/10 10:30
<U+2192> aaaazzzz: <U+99AC><U+4E0A><U+6536><U+56DE>(<U+4ECA><U+65E5><U+76EE><U+524D><U+4E5F><U+624D>226<U+5F35>),<U+6211><U+89BA><U+5F97><U+597D><U+50CF><U+662F><U+5728><U+8DDF><U+5238><U+5546><U+73A9> 07/10 10:31
<U+2192> aaaazzzz: (<U+9084><U+662F><U+5176><U+5BE6><U+662F><U+88AB><U+5238><U+5546><U+73A9>,H<U+6307><U+6578><U+4E0A><U+6F32><U+6C92><U+4EBA><U+8CB7>,ETF<U+4E0D><U+4E0A><U+6F32>) 07/10 10:32
<U+63A8> aaaazzzz: <U+5176><U+5BE6><U+6211><U+9084><U+883B><U+597D><U+5947><U+69D3><U+687F><U+578B><U+5982>00637L<U+9019><U+6A94>,<U+8207><U+4E00><U+822C><U+57FA><U+91D1><U+64FA><U+4E00><U+5E74> 07/10 10:34
<U+2192> aaaazzzz: (<U+76EE><U+524D><U+9280><U+884C><U+4FC3><U+92B7><U+624B><U+7E8C><U+8CBB>0-1.8%),<U+5167><U+6263><U+50F9><U+683C><U+8AB0><U+6BD4><U+8F03><U+5C11><U+FF1F> 07/10 10:35
<U+63A8> mainsa: etf <U+512A><U+9EDE><U+5C31><U+662F><U+4F4E><U+6CE2><U+52D5> <U+4E5F><U+4E0D><U+53EF><U+80FD><U+7092><U+7684><U+52D5> <U+56E0><U+70BA><U+4F60><U+8981><U+64BC><U+52D5><U+6574><U+500B><U+80A1><U+5E02> 07/10 13:19
<U+2192> mainsa:  <U+9019><U+9023><U+653F><U+5E9C><U+90FD><U+8FA6><U+4E0D><U+5230> <U+8981><U+7092><U+7684><U+8A71><U+4E0D><U+8981><U+9078>ETF 07/10 13:19
"
"41" NA
"42" NA
"43" "<U+4F5C><U+8005>cjol (<U+52E4><U+6A38>)<U+770B><U+677F>Stock<U+6A19><U+984C>[<U+65B0><U+805E>] <U+82F1><U+570B><U+8B9A><U+53F0><U+7063><U+74B0><U+4FDD><U+7403><U+8863> <U+9060><U+6771><U+65B0>:<U+5E03><U+6599><U+6280><U+8853><U+66F4><U+6642><U+9593>Mon Jul  9 23:18:03 2018
1.<U+539F><U+6587><U+9023><U+7D50>:

https://udn.com/news/story/7238/3243142

2.<U+539F><U+6587><U+5167><U+5BB9>:

<U+82F1><U+683C><U+862D><U+968A><U+7A7F><U+8457><U+53F0><U+7063><U+88FD><U+7684><U+7403><U+8863><U+6649><U+7D1A><U+4E16><U+8DB3><U+56DB><U+5F37>,<U+8B93><U+82F1><U+570B><U+5728><U+53F0><U+8FA6><U+4E8B><U+8655><U+5927><U+8B9A><U+53F0><U+7063><U+7D21><U+7E54><U+6280><U+8853><U+300C><U+8B9A><U+300D>,
<U+627F><U+88FD><U+7403><U+8863><U+7684><U+9060><U+6771><U+65B0><U+8AAA>,<U+9664><U+4E86><U+4E16><U+754C><U+76C3>,<U+5168><U+7F8E><U+570B><U+7684><U+7F8E><U+5F0F><U+8DB3><U+7403><U+968A><U+54E1><U+3001><U+4EE5><U+53CA><U+8077><U+7C43>NBA<U+4E00><U+534A><U+7403><U+968A><U+7684><U+7403>
<U+8863>,<U+4E5F><U+90FD><U+4F7F><U+7528><U+9060><U+6771><U+65B0><U+7684><U+5E03><U+6599><U+3002>

<U+82F1><U+570B><U+5728><U+53F0><U+8FA6><U+4E8B><U+8655><U+4ECA><U+5929><U+5728><U+81C9><U+66F8><U+767C><U+6587><U+8868><U+793A>,<U+53F0><U+7063><U+7D21><U+7E54><U+548C><U+88FD><U+978B><U+6280><U+8853><U+570B><U+969B><U+805E><U+540D>,<U+82F1><U+683C><U+862D><U+7403><U+968A><U+7A7F><U+7684><U+5F37>
<U+529B><U+6392><U+6C57><U+7403><U+8863>,<U+5C31><U+662F><U+4EE5><U+53F0><U+7063><U+7D21><U+7E54><U+6280><U+8853><U+88FD><U+6210>,<U+800C><U+9664><U+4E86><U+82F1><U+683C><U+862D><U+968A>,<U+672C><U+5C46><U+4E16><U+8DB3><U+8CFD><U+9084><U+6709><U+5341><U+5E7E><U+500B><U+570B><U+5BB6><U+4EE3>
